,funded_amnt_inv,int_rate,installment,annual_inc,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_util,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,mths_since_last_major_derog,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit
num_bc_sats,0.21437871877381628,-0.06452402118991864,0.2064840329320464,0.08220516993774517,0.0705431412342262,-0.03070905734126606,0.1252977920705693,0.01876701915509292,-0.009980777520932963,0.6434350007001506,-0.03881364125964289,-0.12360239649108368,0.41676951132757334,0.09469843042423623,0.09469386574980025,0.13884065702134418,0.13884620624143976,0.1367538193933919,0.08617481613438172,-0.00660451499028352,0.016498893353974278,0.016689468400038373,0.06557289923333356,0.0017375361890829973,0.028590005324678532,-0.0026897719839745282,-0.003789576248889056,0.12582454801980794,0.198344037466212,0.00026082174189672987,0.012314029291456858,0.025353308941602867,-0.03183579173087479,0.05138089214423391,-0.05858667066684349,0.31817509618613793,0.40565314316724244,0.20269170135697195,-0.19969235091658077,0.4703557997234532,0.02423958791402894,-0.04741051939146946,0.09990517631620663,0.3158843855869396,-0.1206966455464314,0.49541349432923365,-0.17559247400232064,-0.0036978993881534496,0.0015632437369602172,0.03727152774854718,0.16148718230437412,-0.20115217340068572,-0.13771692568520272,0.0742739365184405,-0.29155254150842025,-0.042737009245075674,-0.07174405843958674,-0.01669237011291755,-0.06791935121207564,0.8370312960776247,0.6808098414886441,1.0,0.7494868379512419,0.0011529294148373227,0.7642028632336388,0.5993114405114814,0.6617195930684837,0.6408318953013619,-0.0008673758564850828,-0.002807425224657789,-0.02404600561822707,0.24762642339887914,0.14662798635714733,-0.16280128684711662,-0.054254032494437644,0.0013833668866459429,0.18467888051157,0.15894162821336563,0.6185545374147399,0.062122729745118614
num_bc_tl,0.19378407013521456,-0.0877257628180883,0.1845398341875324,0.08292081551598651,0.047801456685785,0.034453343332559845,0.14158281026085723,-0.0022140942548825255,-0.18479705693833542,0.5461461153062989,-0.005650792775658192,-0.128692818662608,0.629981219985942,-0.001338206619924762,-0.001335104204020189,0.19561702000638287,0.1956129260585389,0.19948797874811386,0.09833563582784692,-0.005619264633061082,0.028519553463583952,0.027306599685614635,0.11595956091390079,-0.01028289463636624,0.0013223153125526204,0.016104924343078208,0.004195099095821304,0.1460722569021001,0.19962163785024722,-0.0064980266203975845,0.04074227832732894,0.05877530249928333,-0.03794494360770532,0.059620178029300835,-0.054903263813147224,0.29670268288719515,0.3757407194451372,0.18274008774973385,-0.20919197516411817,0.40614011298773856,0.05469597369297401,0.016108435033977457,0.12284130124955189,0.3038690344049161,-0.053599999816922775,0.4322786650439942,-0.15980304003751047,0.03087343903702411,0.0029320250286294937,0.111566898684932,0.30717552151699995,-0.19102962847314028,-0.13921821263188164,0.19128419119430531,-0.23305480504696702,0.018981738607571283,-0.08552004835593739,0.014612211787743435,0.05805870322871189,0.6057226832303864,0.5073417846710517,0.7494868379512419,1.0,0.05044734566529031,0.6513812561330403,0.840203477600609,0.5063028235586717,0.54269585959367,0.006937271490097647,0.012020679950038258,0.013975111103266586,0.24026028775608255,0.059308543666465596,-0.14082555972892194,0.0018906803945711692,-0.006092956211514589,0.1990191867249865,0.1424816067661535,0.5112471813743504,0.06376717276500056
num_il_tl,0.07964440660617421,0.013668628380075827,0.06349593304676195,0.06553113511182536,0.14368511923788804,0.08225486130986485,0.06960521977389979,-0.01135923722067604,-0.04216799945650549,0.39874832224637075,-0.016951955428107405,0.02129514269212348,0.6896886327800412,0.020308596461144506,0.020312885512489,0.06378421563173756,0.06378245032804189,0.057840939347551294,0.05258909190864283,0.01604144223035793,0.02079685144404317,0.021235658209752782,0.06457649788532716,0.007476866007252345,-0.03231943459504939,0.007674381221233393,0.002527204574090052,0.22179817039807592,0.13342472763370894,0.6466352490175088,0.33471803249111476,0.45832625676608874,-0.24834994902911478,0.5852703753180593,0.240649972051892,0.008538782356915148,0.00890112077384854,0.04089116999531746,0.24902604213738136,0.031158712062204916,0.1779531998807205,0.30171700932542866,0.15111885596491964,0.24875204893184535,0.05828408356485537,0.005316027026832807,0.021542385406809847,0.013448096845191205,-0.0005084208733799325,0.348458244231807,-0.008473792726220774,-0.018016975496022034,-0.131703362843572,0.09668937355873473,-0.007115504670790923,-0.0002861124222530304,-0.07581078837161592,-0.0005562862113749801,0.13494902465638361,-0.013490186119430514,0.017253248021724024,0.0011529294148373227,0.05044734566529031,1.0,0.04516778796518984,0.09086817935891225,0.020773039480875225,0.3993255665522718,0.0019621092735990784,0.005447944830018535,0.06940677228314256,0.18342054939758304,0.0015659001843052324,0.024082983026051843,-0.013280163960737461,-0.011291589554565542,0.20744997775114857,0.515708665256318,0.013591347107443872,0.5854535215642076
num_op_rev_tl,0.16274316963192628,-0.019201715341036655,0.15899699858028696,0.054745390383466874,0.11483165399954612,0.008274414885625464,0.14987849371820364,-0.014665398912756153,0.0344899464485521,0.8379796484466877,0.003995292807143378,-0.20007222576113884,0.5765650800726771,0.05599128105450318,0.05598546729354793,0.11943872319444225,0.11943503309109837,0.11237228157272622,0.08882807422785034,-0.007404461131324518,0.02427943704940863,0.024510740857812165,0.05788768326400489,0.004778789682004464,0.042206732262162726,0.011323511134149762,0.0030739312136813155,0.10230667018533407,0.27931900411237104,0.007472700418051036,0.0373645900928413,0.064797734761992,-0.047437750958998645,0.057152230812708635,-0.030450861782147027,0.4394960404002557,0.5658436458729725,0.09356756392286289,-0.23511970745309008,0.4434611561635396,0.06785529633703127,0.059823871166142406,0.15531194471018483,0.4695838777855788,-0.19059924939806488,0.3749213737489259,-0.14979595987259442,0.004757649002602197,0.001457134156996686,0.06351865547252535,0.19562925682143112,-0.28894186630041424,-0.207905782826585,0.0852834704390937,-0.2542761828574227,-0.006021249239592352,-0.09674163085347251,-0.04806414372147459,-0.02226024833454412,0.6680210621446112,0.797662411874198,0.7642028632336388,0.6513812561330403,0.04516778796518984,1.0,0.7948776369508567,0.801665869856119,0.8371866183944502,0.0022670618064139416,0.010722695121002374,-0.023421864880379496,0.3569627307208414,0.13657341623221803,-0.13489177024459847,0.008426040186350956,-0.0010814883949070533,0.1612085055084166,0.14757494919025838,0.4364785438641054,0.06075226374805179
num_rev_accts,0.1627813527961556,-0.05866784138285039,0.1543532272657608,0.06577198072205952,0.0864551917225428,0.07915655192566544,0.16577890505539958,-0.03905283247346082,-0.16706982777325521,0.6712277401142767,0.020922993484437692,-0.1712755856619141,0.7651585593016182,-0.011430071599031085,-0.011429303052242833,0.1729950150262762,0.17298848098445171,0.17347216913579658,0.09490622127663198,-0.005093466086622502,0.03205927587478467,0.03166238318932889,0.1077685987188146,-0.0004511349534368171,-0.017070238004456,0.024345175026126573,0.008055354694602574,0.14509455593106885,0.25229587686353466,0.0020136305118797766,0.05849757020523424,0.0815734106224706,-0.050048811387614446,0.06682632048246745,-0.041067577199152556,0.37012857047662695,0.46927338308056543,0.11545290028022807,-0.21692119082438993,0.3908057368307008,0.07034276934608938,0.12097700201628167,0.15726066717518644,0.39978058908582126,-0.08625541602081432,0.3225631187781628,-0.1295781529291289,0.04029175213569107,0.005224998623768358,0.1407906046068752,0.3549273692478336,-0.24804848581778874,-0.18798448157388337,0.2220884685517673,-0.19583167593644316,0.013552142944216248,-0.10772517867440555,-0.02758607385641274,0.0745509393037108,0.4698479156625432,0.5910248395642373,0.5993114405114814,0.840203477600609,0.09086817935891225,0.7948776369508567,1.0,0.588390429931529,0.6663356942191202,0.008631006869300132,0.020069597494042243,0.028203652130431616,0.31262265192452626,0.04332309933310405,-0.11021926304052419,0.046932598588531535,-0.013016786087916269,0.19672881828364844,0.14174951505514724,0.3755713997182347,0.07054886107371537
num_rev_tl_bal_gt_0,0.15024955971546516,0.08044927681658175,0.15700971728587157,0.054261254838345034,0.15950715063053167,-0.0034398378283075222,0.11060184416014127,0.008091235557301794,0.041988317801391735,0.6744343818445786,-0.0035022181001493004,0.11520895790610963,0.4182831111527194,0.045695922043179675,0.04568739959303037,0.12790394470317554,0.12788812666214092,0.1028916065164676,0.1494389207951255,0.004268027592505477,0.033630066123639224,0.03364370600667374,0.02282239166088409,-0.0014127906343841252,0.04861537072674107,0.0017951273632113261,-0.0008885323462473833,0.10580077524014553,0.19076874055154086,0.011044514967528597,-0.01082965616625757,0.01644080998090702,-0.010130345169112575,0.04313583788901543,-0.054501876841189324,0.3354994624932342,0.42962037048802104,0.12782505074327163,0.0014907302400705696,0.34052928618446254,0.022969308971419477,0.034268887432019425,0.0847740599687193,0.33766917924735823,-0.15294788389437555,0.13868765359160679,0.12954747380153547,-0.0016157059230381611,-0.0002799806355122762,0.06915970019307541,0.16249664968972463,-0.23095044599680145,-0.1515295768921233,0.06065630305128006,-0.20756411698070149,0.01871096267412483,-0.05713203778031252,-0.012925801421786223,-0.02248955652597736,0.8157353512275546,0.9837534587986662,0.6617195930684837,0.5063028235586717,0.020773039480875225,0.801665869856119,0.588390429931529,1.0,0.6738403597438671,-0.0017981828011619583,0.0038212493590963747,-0.02268353352122084,0.25122888560882084,0.10277867859951448,0.09831090591431542,-0.016607670245992984,0.008506766428974438,0.13538697484024562,0.1661599080522397,0.30910982919933855,0.04616680130398293
num_sats,0.18020327508562747,-0.01752788860781648,0.16914018637785702,0.08825965454420065,0.18055776235392684,0.045106955308907876,0.1452416528252413,-0.03699080429223226,0.03273185533906939,0.9989658006999141,-0.024200182352586683,-0.1379797324682304,0.716965186068263,0.0665980643798458,0.06659445059776699,0.13093870213772685,0.1309369888695534,0.12135942766062442,0.10321243919261928,0.0028594653290243905,0.02669387719226909,0.027098738577077904,0.06917058514295275,0.005763988600304432,0.015315118527807342,0.007367422382307125,0.0015261508707284904,0.2566285530702616,0.2829814787223815,0.5234395692937722,0.18247160912227633,0.2557764302979364,-0.16749669211394885,0.34979477632054035,0.1293951691284765,0.35138529175559496,0.4548851511396705,0.1215241749122682,-0.006960887596367703,0.3967325490383426,0.12027571751008193,0.112377592977372,0.18225802832535276,0.49224834170890475,-0.10751946128921641,0.319929214220532,-0.10022332520340343,0.004903169876631706,-0.0005456188982846196,0.14536954399881089,0.143664599362472,-0.2377205954228023,-0.2344629767540323,0.13359320412307288,-0.21020862809619387,-0.01895874324294425,-0.10557369486440399,-0.05313283530893734,0.02241214092646643,0.5607698122672354,0.6692116920129084,0.6408318953013619,0.54269585959367,0.3993255665522718,0.8371866183944502,0.6663356942191202,0.6738403597438671,1.0,0.0009826628987834568,0.006501846137557179,0.008498303618606476,0.3702302811480856,0.11334402551162175,-0.08944597155352146,-0.02794868880337467,-0.007103721953378793,0.29938110516878913,0.4064548839335263,0.38917764524802345,0.3693997459404934
num_tl_120dpd_2m,-0.0019195405754627549,0.006131779847728865,-0.0004039472808923214,0.00248638806402633,-0.003406533976501153,0.0433011268548175,0.0006232415983593876,-0.051157766418633684,-0.011315797748980979,0.003841383122259413,0.0026226626496233542,-0.008309412264380329,0.009186355379760801,-0.00938552269047482,-0.009386067680712812,0.005894241796247022,0.005884778842568571,0.005229821162747597,0.005252993725314119,0.0017106444611081142,0.0018839145259266206,0.00203273331597244,0.0029840053266157254,0.002491416936853017,-0.09394743288388688,0.38928843498267585,0.0007174813997927623,0.006037835695623378,-0.0035102666265659508,0.0008843350220102199,-0.0026111114994244017,-0.0026619733755324244,0.00198393099329601,0.000891909671500808,-0.0009993753793812868,-0.002326528249342135,-0.0008386934020628039,-0.005550637438994066,-0.002155002578740485,-0.000911142352003753,-0.00037936884588388913,-0.0002771833914476672,-0.0005336491389503046,-0.002779517554564516,0.005066692523942558,0.0008126783372981851,-0.007172082082576442,0.0394563271091109,0.320267735181987,0.005289995003573564,0.0070183000721959566,0.0017291656560566911,0.002932304381598835,0.0099991414409223,0.004479326599424188,-0.02883709535817186,0.0008272704470748633,-0.032175747077473935,0.031400866869402674,-0.003306420172134866,-0.0018430920631349905,-0.0008673758564850828,0.006937271490097647,0.0019621092735990784,0.0022670618064139416,0.008631006869300132,-0.0017981828011619583,0.0009826628987834568,1.0,0.0018389816487941106,0.06791937848991421,-0.003943505756318866,-0.017536102692653203,-0.007475790428572109,-0.001492277318330546,0.0035815336175742036,0.006342221164462105,0.0010533841363211075,-0.0027673851884585862,0.0027434063030652416
num_tl_30dpd,0.0011327092100206111,0.01384077029261576,0.0031398385138135185,0.006456531231915138,0.0010475960661872924,0.0973719874391452,-0.0026953894469249466,-0.10960719385173104,-0.013230644020874583,0.014814992410877378,-0.004102935586701018,-0.014358837641627386,0.02044212196176561,-0.016263982147685912,-0.016263753077785367,0.016597351252209527,0.01658731494347,0.013564002212956467,0.018382019151256097,0.008086003887177954,0.005708025993561972,0.005019468618978387,0.004505406570564303,0.00017723662237433324,-0.020887607099453434,0.8007256912878247,-0.000650532432946225,0.01924324240017985,-0.0031461681010993715,0.003028147650358111,-0.003138852658091473,-0.0041905412057810345,0.00018326874186887674,0.0020319232504059457,-0.010090876428381721,-0.0025740677036636085,-0.003122681572396986,0.0010548405567196025,-0.013148675757072284,0.009623304997988974,-0.005006373036385645,0.0021732562370302025,-0.0031707795562430567,-0.00407428026166441,0.013386971441004671,0.008199694870708823,-0.013256505383102713,0.0011783056499148892,0.04386710157449612,0.012621109379419048,0.023610490253183587,0.0015378606971308195,0.0002875755240184467,0.01972122803926584,0.00639500476492263,-0.09408089220040644,0.0028948263729908713,-0.10361762350223826,-0.0027369923840131305,-0.0034947361934735783,0.004111981407308262,-0.002807425224657789,0.012020679950038258,0.005447944830018535,0.010722695121002374,0.020069597494042243,0.0038212493590963747,0.006501846137557179,0.0018389816487941106,1.0,0.005691584672700395,-0.005014087277390102,-0.035810123239108635,-0.011390929752474757,-0.011722933944460364,0.004937555748378106,0.022373294994116825,0.006034836451495431,0.005006990402681295,0.009811138305326456
num_tl_90g_dpd_24m,-0.024702635987784802,0.03398618840313159,-0.01814494823741572,0.0032819994496703854,-0.013028231023315484,0.6579231619412862,0.030068646910114873,-0.22341247797683245,-0.07166443390330664,0.010294153069534162,-0.0033697139476669565,-0.003682656982384666,0.06806149082297737,-0.024118217749256866,-0.02412339728596905,-0.0052920640122448475,-0.0053066238723479585,-0.007925374516290419,0.004122241798920231,0.010103630109256191,0.005086623895609262,0.005141224415911584,-0.006177555142334187,0.10734608558511287,-0.4697469511928156,0.05422781156041161,0.002089625307596103,0.006827814909044624,0.011411428294561937,0.0533618243888561,-0.0017722146246516093,-0.017705224600121458,0.011134174748124778,0.035274855496849195,0.029909803794644373,0.002050628483945082,-0.018439248222383818,-0.04424199715948267,0.034330595006112394,-0.045761720921566156,0.005079169109746007,-0.0010878534137661728,0.0185895174206446,-0.02893301139877374,0.00987853423694314,-0.0447224539704341,-0.0038125587836091044,0.2090634102509079,0.03833948040891394,0.04907756857579449,0.027669404550144855,0.011640443446976357,0.010581441153510682,0.027831913892491022,0.024587904879646894,-0.1594886108780085,-0.023957744828409608,-0.14416806395736032,0.31180473652339935,-0.031764081113991274,-0.016307741276266437,-0.02404600561822707,0.013975111103266586,0.06940677228314256,-0.023421864880379496,0.028203652130431616,-0.02268353352122084,0.008498303618606476,0.06791937848991421,0.005691584672700395,1.0,-0.001143721614706503,-0.2635628287226218,-0.0053899019278809985,-0.012441172063285523,0.0022579214294531228,0.0031304104965541152,0.013683124384317865,-0.05955243470352904,0.028798278880182146
num_tl_op_past_12m,-0.029065651100036796,0.1782478813615618,-0.006884455758875284,0.032850774706954,0.04352907362954798,-0.021729868698079212,0.33166097209888273,0.08513605034904838,-0.08703528888631676,0.3718883247998587,0.08306935853841978,-0.21655820741946755,0.33450171916304894,-0.04489335385318822,-0.04489834693568789,-0.008994734114538029,-0.009010049836174022,-0.016079494175772726,0.007675152362598486,0.011991561312814555,0.04330932676270348,0.042985092265252,0.053992494702918996,0.013134140671947741,0.061179678706619826,-0.004533073773220953,0.007641000090590946,0.09942819171918289,0.7266603909124115,0.11954105982211327,0.5584768359861751,0.42988220363951807,-0.25383174226030464,0.1565477698243525,0.22884676644465957,0.8432197603781241,0.6652142618880014,-0.10347413500147169,-0.043531998140163265,0.0864976086206891,0.24985926207970408,0.12291518209394393,0.465994257436184,0.7656345653033287,-0.03894688476396025,0.11528830168327757,-0.18793526505354446,0.002144860683762362,-0.0018257435054225269,0.012089161434294473,-0.02590632395761079,-0.4103965143854829,-0.5014877075367,0.06773790978717507,-0.3089694941506781,0.11209417878615316,-0.2995566810606792,0.09833256427253632,0.08234527233346157,0.1694612980339114,0.26059976572157917,0.24762642339887914,0.24026028775608255,0.18342054939758304,0.3569627307208414,0.31262265192452626,0.25122888560882084,0.3702302811480856,-0.003943505756318866,-0.005014087277390102,-0.001143721614706503,1.0,0.009673241728545867,-0.17248950558773063,0.09185954585041922,0.017837042226786275,0.10342245388631324,0.11914575638151872,0.053788801859108386,0.1368434396586801
pct_tl_nvr_dlq,0.09275668761268371,-0.08263707892109413,0.07355944732318237,-0.004040475069346341,0.06519624161962136,-0.4417778156239149,-0.029613272480097628,0.19073730384947743,0.2127194294029887,0.11148005407020098,-0.009107243229275246,-0.033461282612377526,0.022559725012160057,0.04351239933448979,0.043524842686816,0.05415965384505133,0.05418663900270346,0.05968444644294905,0.014566957961001636,-0.027895794333674024,0.0009170480555873593,0.00027320718171888855,0.04202931997835265,-0.048448789697703276,0.14134045909764428,-0.042915570161257764,-0.01913878980815559,0.012188268985141143,0.0009721489213176947,-0.003201814641312671,0.02375556529224453,0.055517556781294136,-0.06500138759080802,0.009187185265391284,-0.032455068718716895,0.0003006904096785799,0.03265922519722213,0.13611257478437283,-0.0848062600762459,0.1740284306256012,-0.020044766773059806,0.04523413147633402,-0.02627982437412684,0.05662887487265125,-0.049485160018670725,0.16828863708818126,-0.03535030638197475,-0.08265987452519366,-0.01323121219087337,-0.10318317320255285,-0.08038646153075128,-0.031022788837958535,-0.025312483243580784,-0.03144836256169716,-0.05328548173127266,0.07457481981080945,0.03142733022017827,0.09047832953249156,-0.5795973644827517,0.12690277463352756,0.09588154345517544,0.14662798635714733,0.059308543666465596,0.0015659001843052324,0.13657341623221803,0.04332309933310405,0.10277867859951448,0.11334402551162175,-0.017536102692653203,-0.035810123239108635,-0.2635628287226218,0.009673241728545867,1.0,-0.01823904360625032,0.050946151957656796,-0.032970728696268964,0.026158202272366912,0.06281285388649753,0.2184771973473821,0.020824614298993634
percent_bc_gt_75,0.02326600658935222,0.2730775094827819,0.04591548520743708,-0.00149921719889098,0.10247072654966231,0.0025029947755461027,-0.06268775475302933,-0.000724502953586763,0.05409230936953811,-0.08897185002714832,-0.02878597809171268,0.7406486517337769,-0.05776931343057043,-0.0697821351594384,-0.06977536851901474,0.10820634512283483,0.10818366141385673,0.06854227173447788,0.18328634245967235,0.028218527719985138,0.039589374220507574,0.03772654243253259,0.01018908901761962,-0.030377475808304646,0.003871058306520873,-0.015837793615547553,-0.009198106341004998,0.03921545963088786,-0.1606410047885763,0.04328287111288668,-0.07763627047217556,-0.058564708827208156,0.053138405889156665,0.0179265175735242,-0.05106989611457383,-0.16661036397382903,-0.1698603829442818,0.21368770005302004,0.5047100348114077,-0.14525877973743503,-0.07218409110100421,0.0054569375659423575,-0.1070474799108527,-0.16474025560288616,0.06963987226609936,-0.43913289205477835,0.8464489682727772,-0.008158773624497496,-0.0050134364926995405,0.056898065723580964,0.02403229089929436,0.125991418479198,0.12290335484545445,0.01867896521269169,0.15617352085294733,0.027238228591140546,0.07970715138031123,0.016597229735712923,-0.020297409395535194,0.03167914733692658,0.09416059389634403,-0.16280128684711662,-0.14082555972892194,0.024082983026051843,-0.13489177024459847,-0.11021926304052419,0.09831090591431542,-0.08944597155352146,-0.007475790428572109,-0.011390929752474757,-0.0053899019278809985,-0.17248950558773063,-0.01823904360625032,1.0,-0.03307938413021772,-0.008620062323686048,-0.007988728536250314,0.07297186901901646,-0.21197731941707063,0.01637797868909394
pub_rec_bankruptcies,-0.08922559977094123,0.058371758415709775,-0.08020636910731187,-0.027034134628848416,-0.01625604235075233,-0.05151959574139233,0.08123185636096432,0.10711787905761522,0.26052708056543755,-0.021796149752357094,0.6625247647413305,-0.07437566484954605,0.020570097238442636,-0.03794890450898828,-0.03795717632040456,-0.06678957462437765,-0.06680073386924827,-0.06600254168438369,-0.04300723811585009,-0.009600508616802658,0.0023535901402066176,0.0027998301648412514,-0.009459473535828699,-0.005056828883580238,0.07881346985940588,-0.009430151812531972,-6.257811910483438e-05,-0.09078538520162685,0.05943102394455102,-0.027731966798565443,0.04191567636878195,0.04969395971792915,-0.030188999185853514,-0.02495970666690689,0.02581401818640107,0.08350001228120305,0.11099318839753156,-0.11938845845455934,-0.015401657520607128,-0.11578349532466359,0.07298217486551042,0.016918301977322293,0.0966905768285019,0.11296929716036663,-0.07534996912348034,-0.0957706887503494,-0.027862727148543504,-0.01182420139545095,-0.0013079608919214032,0.023825915836587566,0.03367608773026737,-0.08157254831835026,-0.06749325219503945,-0.009765018637498927,-0.06478849777717749,0.10241683883965515,-0.05783265609954573,0.09841457603543655,-0.03220938806808839,-0.059013870773840585,-0.01055117850992451,-0.054254032494437644,0.0018906803945711692,-0.013280163960737461,0.008426040186350956,0.046932598588531535,-0.016607670245992984,-0.02794868880337467,-0.001492277318330546,-0.011722933944460364,-0.012441172063285523,0.09185954585041922,0.050946151957656796,-0.03307938413021772,1.0,0.031782725704021804,-0.10202381884566301,-0.07610817583286703,-0.1463942939115117,-0.03797644660001055
tax_liens,0.005368406065483647,0.01472535573647327,0.012494205945367941,0.023080966530689796,-0.022273549866543212,0.01069191991543407,0.017244743597341485,0.0037653239182569662,-0.3055888978754962,-0.007072899693163638,0.6935579913315716,-0.0016256223991408403,-0.016177935057759343,-0.02927366914727071,-0.02927646085711168,0.032175723002955875,0.03215908470982678,0.027987940529859014,0.0313362865305801,0.016467207917240028,0.005941479159694616,0.005951465211954085,0.0008363028197514805,0.01047461646254085,0.010209955394239733,0.007003363139161641,0.004150467433813017,-0.0012065230811506094,0.014470542298916455,-0.011404239674694852,0.006700268959517394,0.0077174330103489805,0.002150046247453374,0.0021345659812821217,0.0016273304974079189,0.020591313133150747,0.022749454533057257,-0.0184866554142714,0.005281859456470635,-0.01879301794881479,0.015247848116547292,-0.01144589710431669,0.022038724284148187,0.016390656944019987,0.002770119338464942,-0.021660152390187204,-0.0007313821701790946,-0.0008694419031837523,0.004918696575005948,0.01737353048201525,0.01983994445619832,-0.005364633559255429,-0.009176677127926375,-0.007785810700546376,-0.0004952956200873613,0.009957281609108193,-0.01581172248818641,0.007329183295278323,0.012623559941132576,0.009892185741447668,0.007942286414218007,0.0013833668866459429,-0.006092956211514589,-0.011291589554565542,-0.0010814883949070533,-0.013016786087916269,0.008506766428974438,-0.007103721953378793,0.0035815336175742036,0.004937555748378106,0.0022579214294531228,0.017837042226786275,-0.032970728696268964,-0.008620062323686048,0.031782725704021804,1.0,-0.0009449389822605255,-0.0019743312080828636,-0.027010778242152433,0.0046699645675386215
tot_hi_cred_lim,0.3371389174485336,-0.12427747992173346,0.3017458404506259,0.25086516337624765,0.032149862344426614,0.05523450864049631,0.032367287948598146,-0.07767387719726178,-0.001118955944043676,0.29925965352633893,-0.07225254544311782,0.030311115173082454,0.34953702425201183,0.14630551782544746,0.1463209570320723,0.23461816776453237,0.23465441756679528,0.23751398281385064,0.13041057452962193,0.02101303841485107,0.0030289928596223606,0.0036553801454612647,0.15359145366992957,-0.013318009102845163,-0.030806820940877774,0.022777770290639,-0.00363535028753405,0.9755652606597958,0.09561557567113588,0.16112055957737284,0.13080200008207502,0.1703010099543545,-0.11985217569732495,0.37465226005587493,-0.006520436202618331,-0.0030147838443532835,-0.013114008140228237,0.35963354068710907,0.02188977669687395,0.49165808891877016,0.10885277653575878,0.13356565896649855,0.12418165474799062,0.1225009364584491,0.786276235150101,0.2712210825560875,-0.009458730270528657,0.005064923260551208,0.01687928251808433,0.18358581085254702,0.21923354223137698,0.021472064040413887,-0.0823100503432379,0.5448406646930841,0.034094038568513,-0.05384686088574015,-0.058831882374165284,-0.05454513502539129,0.0035681632932847147,0.14529037505778788,0.13589470556394923,0.18467888051157,0.1990191867249865,0.20744997775114857,0.1612085055084166,0.19672881828364844,0.13538697484024562,0.29938110516878913,0.006342221164462105,0.022373294994116825,0.0031304104965541152,0.10342245388631324,0.026158202272366912,-0.007988728536250314,-0.10202381884566301,-0.0009449389822605255,1.0,0.5199009035129192,0.4054931633962061,0.4246522214867362
total_bal_ex_mort,0.27697654369098945,0.005292364833389196,0.25974285186766166,0.1963306858300533,0.19282853214381493,0.02639301257594838,0.03861490819412157,-0.020481565041375875,-0.012518410538061773,0.40587881482236426,-0.05764524181338611,0.12893251686908908,0.4405620974189777,0.13179494189685712,0.13179818318192899,0.18556788224485057,0.18557733286070205,0.17068917327413047,0.15352252239681385,0.026111548499087322,0.02374871255598076,0.024196490427251683,0.09923084909307286,-0.014307087779231684,-0.014177495652297117,0.005917734126362037,-0.0044458669262605905,0.5299961371106257,0.08942531679380826,0.4825624257255385,0.24643700814427572,0.31746135690708027,-0.2072058191024965,0.8999730092572729,0.23108129377466,-0.007663509007034025,-0.0032821398151769952,0.35049650410498273,0.2912940123745206,0.4303251320487494,0.1181287536889217,0.13145219867109093,0.12203040415489057,0.16000874987774732,0.29390780611923906,0.12205058103097027,0.09316379037980627,-0.003958275994860591,0.002546292968802848,0.21216711975681568,0.11604358958994844,0.011599809248322485,-0.09184904509040047,0.1629344505930158,0.015083438065798082,-0.017513246178847253,-0.05268571975659751,-0.01610023387286289,0.018861379079175383,0.16629330801994532,0.162990987606072,0.15894162821336563,0.1424816067661535,0.515708665256318,0.14757494919025838,0.14174951505514724,0.1661599080522397,0.4064548839335263,0.0010533841363211075,0.006034836451495431,0.013683124384317865,0.11914575638151872,0.06281285388649753,0.07297186901901646,-0.07610817583286703,-0.0019743312080828636,0.5199009035129192,1.0,0.2971391171761097,0.8769850272777593
